21100,29.31
21150,29.31
21200,29.25
21250,29.25
21300,29.19
21350,29.19
21400,29.19
21450,29.12
21500,29.06
21550,29.06
21600,29.06
21650,29
21700,29
21750,28.94
21800,28.94
21850,28.94
21900,28.87
21950,28.87
22000,28.81
22050,28.81
22100,28.75
22150,28.75
22200,28.75
22250,28.69
22300,28.69
22350,28.69
22400,28.62
22450,28.62
22500,28.56
22550,28.56
22600,28.56
22650,28.56
22700,28.5
22750,28.5
22800,28.5
22850,28.44
22900,28.44
22950,28.37
23000,28.37
23050,28.31
23100,28.37
23150,28.31
23200,28.31
23250,28.25
23300,28.25
23350,28.25
23400,28.19
23450,28.19
23500,28.12
23550,28.12
23600,28.12
23650,28.06
23700,28.06
23750,28.06
23800,28.06
23850,28
23900,28
23950,27.94
24000,27.94
24050,27.94
24100,27.94
24150,27.87
24200,27.87
24250,27.81
24300,27.81
24350,27.81
24400,27.75
24450,27.75
24500,27.75
24550,27.69
24600,27.69
24650,27.69
24700,27.69
24750,27.62
24800,27.62
24850,27.56
24900,27.56
24950,27.56
25000,27.56
25050,27.5
25100,27.5
25150,27.5
25200,27.44
25250,27.44
25300,27.44
25350,27.44
25400,27.37
25450,27.37
25500,27.37
25550,27.31
25600,27.31
25650,27.31
25700,27.31
25750,27.31
25800,27.25
25850,27.25
25900,27.25
25950,27.25
26000,27.19
26050,27.19
26100,27.19
26150,27.19
26200,27.12
26250,27.12
26300,27.12
26350,27.06
26400,27.06
26450,27.06
26500,27.06
26550,27.06
26600,27
26650,27
26700,27
26750,27
26800,26.94
26850,26.94
26900,26.94
26950,26.87
27000,26.87
27050,26.87
27100,26.87
27150,26.87
27200,26.81
27250,26.81
27300,26.81
27350,26.75
27400,26.75
27450,26.75
27500,26.75
27550,26.75
27600,26.69
27650,26.69
27700,26.69
27750,26.69
27800,26.69
27850,26.62
27900,26.62
27950,26.56
28000,26.62
28050,26.56
28100,26.56
28150,26.56
28200,26.56
28250,26.5
28300,26.5
28350,26.5
28400,26.5
28450,26.5
28500,26.5
28550,26.44
28600,26.44
28650,26.44
28700,26.44
28750,26.44
28800,26.37
28850,26.37
28900,26.31
28950,26.37
29000,26.31
29050,26.31
29100,26.31
29150,26.31
29200,26.31
29250,26.25
29300,26.31
29350,26.25
29400,26.25
29450,26.19
29500,26.19
29550,26.25
29600,26.19
29650,26.19
29700,26.19
29750,26.12
29800,26.12
29850,26.12
29900,26.12
29950,26.12
30000,26.06
30050,26.12
30100,26.06
30150,26.06
30200,26.06
30250,26.06
30300,26
30350,26
30400,26
30450,26
30500,25.94
30550,25.94
30600,25.94
30650,25.94
30700,25.94
30750,25.94
30800,25.87
30850,25.87
30900,25.87
30950,25.87
31000,25.87
31050,25.81
31100,25.81
31150,25.81
31200,25.81
31250,25.81
31300,25.81
31350,25.75
31400,25.81
31450,25.81
31500,25.75
31550,25.75
31600,25.75
31650,25.69
31700,25.69
31750,25.69
31800,25.69
31850,25.69
31900,25.69
31950,25.62
32000,25.69
32050,25.69
32100,25.62
32150,25.62
32200,25.62
32250,25.62
32300,25.62
32350,25.56
32400,25.56
32450,25.56
32500,25.56
32550,25.56
32600,25.56
32650,25.56
32700,25.5
32750,25.56
32800,25.56
32850,25.5
32900,25.5
32950,25.5
33000,25.5
33050,25.44
33100,25.44
33150,25.44
33200,25.44
33250,25.44
33300,25.44
33350,25.37
33400,25.37
33450,25.37
33500,25.37
33550,25.37
33600,25.37
33650,25.37
33700,25.37
33750,25.37
33800,25.31
33850,25.31
33900,25.31
33950,25.31
34000,25.31
34050,25.31
34100,25.31
34150,25.31
34200,25.25
34250,25.25
34300,25.25
34350,25.25
34400,25.25
34450,25.25
34500,25.25
34550,25.25
34600,25.19
34650,25.19
34700,25.25
34750,25.19
34800,25.19
34850,25.19
34900,25.19
34950,25.19
35000,25.12
35050,25.12
35100,25.12
35150,25.12
35200,25.12
35250,25.12
35300,25.12
35350,25.12
35400,25.12
35450,25.12
35500,25.06
35550,25.12
35600,25.06
35650,25.06
35700,25.06
35750,25.06
35800,25.06
35850,25.06
35900,25.06
35950,25
36000,25
36050,25
36100,25
36150,25
36200,25
36250,25
36300,25
36350,25
36400,24.94
36450,24.94
36500,25
36550,24.94
36600,24.94
36650,24.94
36700,24.94
36750,24.94
36800,24.94
36850,24.94
36900,24.87
36950,24.87
37000,24.87
37050,24.87
37100,24.87
37150,24.87
37200,24.87
37250,24.81
37300,24.87
37350,24.81
37400,24.87
37450,24.81
37500,24.87
37550,24.81
37600,24.81
37650,24.81
37700,24.81
37750,24.81
37800,24.81
37850,24.75
37900,24.75
37950,24.75
38000,24.75
38050,24.75
38100,24.75
38150,24.75
38200,24.75
38250,24.75
38300,24.75
38350,24.75
38400,24.75
38450,24.69
38500,24.69
38550,24.75
38600,24.69
38650,24.75
38700,24.69
38750,24.69
38800,24.69
38850,24.69
38900,24.69
38950,24.69
39000,24.69
39050,24.69
39100,24.69
39150,24.69
39200,24.69
39250,24.62
39300,24.62
39350,24.62
39400,24.62
39450,24.62
39500,24.62
39550,24.62
39600,24.62
39650,24.62
39700,24.62
39750,24.56
39800,24.56
39850,24.56
39900,24.56
39950,24.56
40000,24.56
40050,24.56
40100,24.56
40150,24.56
40200,24.56
40250,24.5
40300,24.5
40350,24.5
40400,24.5
40450,24.5
40500,24.5
40550,24.5
40600,24.5
40650,24.5
40700,24.44
40750,24.5
40800,24.44
40850,24.44
40900,24.44
40950,24.44
41000,24.44
41050,24.44
41100,24.44
41150,24.44
41200,24.44
41250,24.37
41300,24.44
41350,24.44
41400,24.44
41450,24.37
41500,24.37
41550,24.37
41600,24.37
41650,24.37
41700,24.37
41750,24.37
41800,24.37
41850,24.31
41900,24.37
41950,24.31
42000,24.31
42050,24.31
42100,24.31
42150,24.31
42200,24.31
42250,24.31
42300,24.31
42350,24.31
42400,24.31
42450,24.31
42500,24.31
42550,24.31
42600,24.31
42650,24.31
42700,24.31
42750,24.31
42800,24.31
42850,24.31
42900,24.31
42950,24.31
43000,24.31
43050,24.31
43100,24.25
43150,24.25
43200,24.25
43250,24.25
43300,24.25
43350,24.25
43400,24.25
43450,24.19
43500,24.25
43550,24.25
43600,24.25
43650,24.25
43700,24.25
43750,24.25
43800,24.25
43850,24.19
43900,24.19
43950,24.19
44000,24.25
44050,24.19
44100,24.19
44150,24.19
44200,24.25
44250,24.19
44300,24.19
44350,24.19
44400,24.19
44450,24.19
44500,24.19
44550,24.19
44600,24.12
44650,24.19
44700,24.19
44750,24.19
44800,24.19
44850,24.19
44900,24.19
44950,24.12
45000,24.12
45050,24.12
45100,24.12
45150,24.12
45200,24.12
45250,24.12
45300,24.12
45350,24.12
45400,24.06
45450,24.12
45500,24.12
45550,24.12
45600,24.12
45650,24.12
45700,24.12
45750,24.12
45800,24.12
45850,24.06
45900,24.06
45950,24.06
46000,24.06
46050,24.06
46100,24.06
46150,24.06
46200,24.06
46250,24.06
46300,24.06
46350,24.06
46400,24.06
46450,24.06
46500,24.06
46550,24.06
46600,24.06
46650,24.06
46700,24.06
46750,24.06
46800,24.06
46850,24
46900,24.06
46950,24
47000,24
47050,24
47100,24.06
47150,24
47200,24
47250,24
47300,24
47350,24
47400,24
47450,24
47500,24
47550,24
47600,24
47650,24
47700,24
47750,24
47800,24
47850,24
47900,24
47950,24
48000,23.94
48050,24
48100,23.94
48150,23.94
48200,23.94
48250,24
48300,23.94
48350,23.94
48400,23.94
48450,23.94
48500,23.94
48550,23.94
48600,23.94
48650,23.94
48700,23.94
48750,23.94
48800,23.94
48850,23.94
48900,23.94
48950,23.87
49000,23.94
49050,23.94
49100,23.87
49150,23.94
49200,23.94
49250,23.87
49300,23.94
49350,23.87
49400,23.87
49450,23.87
49500,23.87
49550,23.87
49600,23.87
49650,23.87
49700,23.87
49750,23.87
49800,23.87
49850,23.87
49900,23.87
49950,23.87
50000,23.87
50050,23.87
50100,23.87
50150,23.81
50200,23.81
50250,23.81
50300,23.87
50350,23.87
50400,23.81
50450,23.81
50500,23.81
50550,23.81
50600,23.81
50650,23.81
50700,23.81
50750,23.81
50800,23.81
50850,23.81
50900,23.81
50950,23.81
51000,23.81
51050,23.81
51100,23.81
51150,23.81
51200,23.81
51250,23.81
51300,23.81
51350,23.81
51400,23.81
51450,23.81
51500,23.75
51550,23.75
51600,23.75
51650,23.81
51700,23.81
51750,23.75
51800,23.75
51850,23.75
51900,23.75
51950,23.75
52000,23.75
52050,23.75
52100,23.75
52150,23.75
52200,23.75
52250,23.75
52300,23.75
52350,23.75
52400,23.75
52450,23.75
52500,23.75
52550,23.75
52600,23.75
52650,23.75
52700,23.75
52750,23.75
52800,23.75
52850,23.75
52900,23.75
52950,23.75
53000,23.75
53050,23.75
53100,23.75
53150,23.75
53200,23.75
53250,23.75
53300,23.69
53350,23.75
53400,23.75
53450,23.69
53500,23.69
53550,23.69
53600,23.75
53650,23.75
53700,23.69
53750,23.69
53800,23.69
53850,23.75
53900,23.69
53950,23.69
54000,23.69
54050,23.69
54100,23.69
54150,23.69
54200,23.69
54250,23.69
54300,23.69
54350,23.69
54400,23.75
54450,23.75
54500,23.69
54550,23.69
54600,23.69
54650,23.69
54700,23.75
54750,23.69
54800,23.69
54850,23.69
54900,23.69
54950,23.69
55000,23.69
55050,23.69
55100,23.69
55150,23.69
55200,23.69
55250,23.69
55300,23.69
55350,23.69
55400,23.69
55450,23.69
55500,23.69
55550,23.69
55600,23.69
55650,23.69
55700,23.69
55750,23.69
55800,23.69
55850,23.69
55900,23.69
55950,23.69
56000,23.69
56050,23.69
56100,23.69
56150,23.69
56200,23.69
56250,23.69
56300,23.69
56350,23.69
56400,23.69
56450,23.69
56500,23.69
56550,23.69
56600,23.69
56650,23.69
56700,23.69
56750,23.62
56800,23.69
56850,23.69
56900,23.69
56950,23.69
57000,23.69
57050,23.69
57100,23.69
57150,23.62
57200,23.69
57250,23.69
57300,23.62
57350,23.69
57400,23.69
57450,23.62
57500,23.69
57550,23.62
57600,23.62
57650,23.69
57700,23.62
57750,23.69
57800,23.62
57850,23.62
57900,23.62
57950,23.62
58000,23.62
58050,23.62
58100,23.62
58150,23.62
58200,23.62
58250,23.62
58300,23.62
58350,23.69
58400,23.62
58450,23.62
58500,23.62
58550,23.62
58600,23.62
58650,23.62
58700,23.62
58750,23.62
58800,23.62
58850,23.62
58900,23.62
58950,23.62
59000,23.62
59050,23.62
59100,23.62
59150,23.62
59200,23.62
59250,23.62
59300,23.62
59350,23.62
59400,23.62
59450,23.62
59500,23.62
59550,23.62
59600,23.62
59650,23.62
59700,23.62
59750,23.56
59800,23.62
59850,23.62
59900,23.62
59950,23.62
60000,23.56
60050,23.62
60100,23.56
60150,23.62
60200,23.62
60250,23.56
60300,23.62
60350,23.56
60400,23.62
60450,23.56
60500,23.62
60550,23.56
60600,23.56
60650,23.56
60700,23.56
60750,23.56
60800,23.56
60850,23.56
60900,23.56
60950,23.56
61000,23.56
61050,23.56
61100,23.56
61150,23.56
61200,23.56
61250,23.56
61300,23.56
61350,23.56
61400,23.56
61450,23.56
61500,23.56
61550,23.56
61600,23.56
61650,23.56
61700,23.56
61750,23.56
61800,23.56
61850,23.56
61900,23.56
61950,23.56
62000,23.56
62050,23.56
62100,23.56
62150,23.56
62200,23.56
62250,23.56
62300,23.56
62350,23.56
62400,23.56
62450,23.56
62500,23.56
62550,23.56
62600,23.56
62650,23.56
62700,23.56
62750,23.56
62800,23.56
62850,23.5
62900,23.56
62950,23.56
63000,23.56
63050,23.56
63100,23.56
63150,23.56
63200,23.56
63250,23.56
63300,23.56
63350,23.5
63400,23.5
63450,23.56
63500,23.5
63550,23.5
63600,23.5
63650,23.5
63700,23.56
63750,23.5
63800,23.56
63850,23.5
63900,23.5
63950,23.56
64000,23.5
64050,23.5
64100,23.5
64150,23.5
64200,23.5
64250,23.5
64300,23.5
64350,23.5
64400,23.5
64450,23.5
64500,23.5
64550,23.5
64600,23.5
64650,23.5
64700,23.5
64750,23.56
64800,23.5
64850,23.5
64900,23.56
64950,23.5
65000,23.5
65050,23.5
65100,23.5
65150,23.5
65200,23.5
65250,23.5
65300,23.5
65350,23.5
65400,23.5
65450,23.5
65500,23.56
65550,23.5
65600,23.56
65650,23.5
65700,23.5
65750,23.5
65800,23.56
65850,23.5
65900,23.5
65950,23.56
66000,23.5
66050,23.5
66100,23.5
66150,23.5
66200,23.5
66250,23.5
66300,23.56
66350,23.5
66400,23.5
66450,23.5
66500,23.5
66550,23.5
66600,23.5
66650,23.5
66700,23.56
66750,23.5
66800,23.5
66850,23.5
66900,23.5
66950,23.5
67000,23.56
67050,23.5
67100,23.56
67150,23.5
67200,23.56
67250,23.56
67300,23.56
67350,23.56
67400,23.56
67450,23.5
67500,23.56
67550,23.5
67600,23.56
67650,23.56
67700,23.5
67750,23.56
67800,23.56
67850,23.5
67900,23.56
67950,23.56
68000,23.56
68050,23.56
68100,23.5
68150,23.5
68200,23.5
68250,23.56
68300,23.5
68350,23.5
68400,23.56
68450,23.56
68500,23.5
68550,23.5
68600,23.56
68650,23.56
68700,23.56
68750,23.56
68800,23.5
68850,23.56
68900,23.56
68950,23.56
69000,23.56
69050,23.56
69100,23.56
69150,23.56
69200,23.56
69250,23.56
69300,23.5
69350,23.56
69400,23.56
69450,23.56
69500,23.56
69550,23.5
69600,23.56
69650,23.56
69700,23.56
69750,23.56
69800,23.56
69850,23.56
69900,23.56
69950,23.56
70000,23.56
70050,23.56
70100,23.56
70150,23.56
70200,23.56
70250,23.56
70300,23.56
70350,23.56
70400,23.56
70450,23.56
70500,23.56
70550,23.56
70600,23.56
70650,23.56
70700,23.56
70750,23.56
70800,23.56
70850,23.56
70900,23.56
70950,23.56
71000,23.56
71050,23.56
71100,23.56
71150,23.56
71200,23.56
71250,23.56
71300,23.56
71350,23.56
71400,23.56
71450,23.56
71500,23.56
71550,23.56
71600,23.56
71650,23.62
71700,23.56
71750,23.56
71800,23.56
71850,23.56
71900,23.56
71950,23.56
72000,23.56
72050,23.56
72100,23.56
72150,23.56
72200,23.62
72250,23.62
72300,23.56
72350,23.56
72400,23.56
72450,23.56
72500,23.56
72550,23.56
72600,23.62
72650,23.56
72700,23.56
72750,23.62
72800,23.62
72850,23.62
72900,23.62
72950,23.62
73000,23.62
73050,23.56
73100,23.56
73150,23.56
73200,23.56
73250,23.62
73300,23.62
73350,23.62
73400,23.56
73450,23.62
73500,23.62
